Codigo,NomeCompleto,ProfissaoDesejada,Sexo,DataNascimento,PretencaoSalarial,UF,MunicipioDeNascimento,EstadoCivil
14379,Raul Vitor Lopes da Costa,Analista,M,14/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14380,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,15/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14381,Juliana Abreu Amaral,Dona do Google,F,16/05/2011 00:00,2000,RO,Porto Velho,Divorciado
14382,Cleyciane Farias,Empresaria,F,17/05/2011 00:00,2000,SP,São Paulo,Viuvo
14383,Jonivalber Manoel Silva,Médico,M,18/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14384,Raina Maria Maia,Bióloga,M,19/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14385,Raul Vitor Lopes da Costa,Analista,M,20/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14386,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,21/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14387,Juliana Abreu Amaral,Dona do Google,F,22/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14388,Cleyciane Farias,Empresaria,F,23/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14389,Jonivalber Manoel Silva,Médico,M,24/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14390,Raina Maria Maia,Bióloga,M,25/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14391,Raul Vitor Lopes da Costa,Analista,M,26/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14392,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,27/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14393,Juliana Abreu Amaral,Dona do Google,F,28/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14394,Cleyciane Farias,Empresaria,F,29/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14395,Jonivalber Manoel Silva,Médico,M,30/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14396,Jonivalber Manoel Silva,Médico,M,31/05/2011 00:00,1500,AC,Rio Branco,Solteiro
14397,Raina Maria Maia,Bióloga,M,01/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14398,Raul Vitor Lopes da Costa,Analista,M,02/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14399,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,03/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14400,Juliana Abreu Amaral,Dona do Google,F,04/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14401,Cleyciane Farias,Empresaria,F,05/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14402,Jonivalber Manoel Silva,Médico,M,06/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14403,Raina Maria Maia,Bióloga,M,07/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14404,Raul Vitor Lopes da Costa,Analista,M,08/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14405,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,09/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14406,Juliana Abreu Amaral,Dona do Google,F,10/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14407,Cleyciane Farias,Empresaria,F,11/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14408,Jonivalber Manoel Silva,Médico,M,12/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14409,Raul Vitor Lopes da Costa,Analista,M,13/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14410,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,14/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14411,Juliana Abreu Amaral,Dona do Google,F,15/06/2011 00:00,2000,RO,Porto Velho,Divorciado
14412,Cleyciane Farias,Empresaria,F,16/06/2011 00:00,2000,SP,São Paulo,Viuvo
14413,Jonivalber Manoel Silva,Médico,M,17/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14414,Raina Maria Maia,Bióloga,M,18/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14415,Raul Vitor Lopes da Costa,Analista,M,19/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14416,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,20/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14417,Juliana Abreu Amaral,Dona do Google,F,21/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14418,Cleyciane Farias,Empresaria,F,22/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14419,Jonivalber Manoel Silva,Médico,M,23/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14420,Raina Maria Maia,Bióloga,M,24/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14421,Raul Vitor Lopes da Costa,Analista,M,25/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14422,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,26/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14423,Juliana Abreu Amaral,Dona do Google,F,27/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14424,Cleyciane Farias,Empresaria,F,28/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14425,Jonivalber Manoel Silva,Médico,M,29/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14426,Jonivalber Manoel Silva,Médico,M,30/06/2011 00:00,1500,AC,Rio Branco,Solteiro
14427,Raina Maria Maia,Bióloga,M,01/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14428,Raul Vitor Lopes da Costa,Analista,M,02/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14429,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,03/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14430,Juliana Abreu Amaral,Dona do Google,F,04/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14431,Cleyciane Farias,Empresaria,F,05/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14432,Jonivalber Manoel Silva,Médico,M,06/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14433,Raina Maria Maia,Bióloga,M,07/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14434,Raul Vitor Lopes da Costa,Analista,M,08/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14435,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,09/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14436,Juliana Abreu Amaral,Dona do Google,F,10/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14437,Cleyciane Farias,Empresaria,F,11/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14438,Jonivalber Manoel Silva,Médico,M,12/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14439,Raul Vitor Lopes da Costa,Analista,M,13/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14440,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,14/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14441,Juliana Abreu Amaral,Dona do Google,F,15/07/2011 00:00,2000,RO,Porto Velho,Divorciado
14442,Cleyciane Farias,Empresaria,F,16/07/2011 00:00,2000,SP,São Paulo,Viuvo
14443,Jonivalber Manoel Silva,Médico,M,17/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14444,Raina Maria Maia,Bióloga,M,18/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14445,Raul Vitor Lopes da Costa,Analista,M,19/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14446,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,20/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14447,Juliana Abreu Amaral,Dona do Google,F,21/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14448,Cleyciane Farias,Empresaria,F,22/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14449,Jonivalber Manoel Silva,Médico,M,23/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14450,Raina Maria Maia,Bióloga,M,24/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14451,Raul Vitor Lopes da Costa,Analista,M,25/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14452,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,26/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14453,Juliana Abreu Amaral,Dona do Google,F,27/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14454,Cleyciane Farias,Empresaria,F,28/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14455,Jonivalber Manoel Silva,Médico,M,29/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14456,Jonivalber Manoel Silva,Médico,M,30/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14457,Raina Maria Maia,Bióloga,M,31/07/2011 00:00,1500,AC,Rio Branco,Solteiro
14458,Raul Vitor Lopes da Costa,Analista,M,01/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14459,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,02/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14460,Juliana Abreu Amaral,Dona do Google,F,03/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14461,Cleyciane Farias,Empresaria,F,04/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14462,Jonivalber Manoel Silva,Médico,M,05/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14463,Raina Maria Maia,Bióloga,M,06/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14464,Raul Vitor Lopes da Costa,Analista,M,07/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14465,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,08/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14466,Juliana Abreu Amaral,Dona do Google,F,09/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14467,Cleyciane Farias,Empresaria,F,10/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14468,Jonivalber Manoel Silva,Médico,M,11/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14469,Raul Vitor Lopes da Costa,Analista,M,12/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14470,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,13/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14471,Juliana Abreu Amaral,Dona do Google,F,14/08/2011 00:00,2000,RO,Porto Velho,Divorciado
14472,Cleyciane Farias,Empresaria,F,15/08/2011 00:00,2000,SP,São Paulo,Viuvo
14473,Jonivalber Manoel Silva,Médico,M,16/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14474,Raina Maria Maia,Bióloga,M,17/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14475,Raul Vitor Lopes da Costa,Analista,M,18/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14476,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,19/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14477,Juliana Abreu Amaral,Dona do Google,F,20/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14478,Cleyciane Farias,Empresaria,F,21/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14479,Jonivalber Manoel Silva,Médico,M,22/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14480,Raina Maria Maia,Bióloga,M,23/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14481,Raul Vitor Lopes da Costa,Analista,M,24/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14482,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,25/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14483,Juliana Abreu Amaral,Dona do Google,F,26/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14484,Cleyciane Farias,Empresaria,F,27/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14485,Jonivalber Manoel Silva,Médico,M,28/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14486,Jonivalber Manoel Silva,Médico,M,29/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14487,Raina Maria Maia,Bióloga,M,30/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14488,Raul Vitor Lopes da Costa,Analista,M,31/08/2011 00:00,1500,AC,Rio Branco,Solteiro
14489,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,01/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14490,Juliana Abreu Amaral,Dona do Google,F,02/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14491,Cleyciane Farias,Empresaria,F,03/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14492,Jonivalber Manoel Silva,Médico,M,04/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14493,Raina Maria Maia,Bióloga,M,05/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14494,Raul Vitor Lopes da Costa,Analista,M,06/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14495,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,07/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14496,Juliana Abreu Amaral,Dona do Google,F,08/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14497,Cleyciane Farias,Empresaria,F,09/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14498,Jonivalber Manoel Silva,Médico,M,10/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14499,Raul Vitor Lopes da Costa,Analista,M,11/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14500,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,12/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14501,Juliana Abreu Amaral,Dona do Google,F,13/09/2011 00:00,2000,RO,Porto Velho,Divorciado
14502,Cleyciane Farias,Empresaria,F,14/09/2011 00:00,2000,SP,São Paulo,Viuvo
14503,Jonivalber Manoel Silva,Médico,M,15/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14504,Raina Maria Maia,Bióloga,M,16/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14505,Raul Vitor Lopes da Costa,Analista,M,17/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14506,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,18/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14507,Juliana Abreu Amaral,Dona do Google,F,19/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14508,Cleyciane Farias,Empresaria,F,20/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14509,Jonivalber Manoel Silva,Médico,M,21/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14510,Raina Maria Maia,Bióloga,M,22/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14511,Raul Vitor Lopes da Costa,Analista,M,23/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14512,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,24/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14513,Juliana Abreu Amaral,Dona do Google,F,25/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14514,Cleyciane Farias,Empresaria,F,26/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14515,Jonivalber Manoel Silva,Médico,M,27/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14516,Jonivalber Manoel Silva,Médico,M,28/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14517,Raina Maria Maia,Bióloga,M,29/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14518,Raul Vitor Lopes da Costa,Analista,M,30/09/2011 00:00,1500,AC,Rio Branco,Solteiro
14519,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,01/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14520,Juliana Abreu Amaral,Dona do Google,F,02/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14521,Cleyciane Farias,Empresaria,F,03/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14522,Jonivalber Manoel Silva,Médico,M,04/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14523,Raina Maria Maia,Bióloga,M,05/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14524,Raul Vitor Lopes da Costa,Analista,M,06/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14525,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,07/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14526,Juliana Abreu Amaral,Dona do Google,F,08/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14527,Cleyciane Farias,Empresaria,F,09/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14528,Jonivalber Manoel Silva,Médico,M,10/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14529,Raul Vitor Lopes da Costa,Analista,M,11/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14530,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,12/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14531,Juliana Abreu Amaral,Dona do Google,F,13/10/2011 00:00,2000,RO,Porto Velho,Divorciado
14532,Cleyciane Farias,Empresaria,F,14/10/2011 00:00,2000,SP,São Paulo,Viuvo
14533,Jonivalber Manoel Silva,Médico,M,15/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14534,Raina Maria Maia,Bióloga,M,16/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14535,Raul Vitor Lopes da Costa,Analista,M,17/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14536,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,18/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14537,Juliana Abreu Amaral,Dona do Google,F,19/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14538,Cleyciane Farias,Empresaria,F,20/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14539,Jonivalber Manoel Silva,Médico,M,21/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14540,Raina Maria Maia,Bióloga,M,22/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14541,Raul Vitor Lopes da Costa,Analista,M,23/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14542,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,24/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14543,Juliana Abreu Amaral,Dona do Google,F,25/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14544,Cleyciane Farias,Empresaria,F,26/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14545,Jonivalber Manoel Silva,Médico,M,27/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14546,Jonivalber Manoel Silva,Médico,M,28/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14547,Raina Maria Maia,Bióloga,M,29/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14548,Raul Vitor Lopes da Costa,Analista,M,30/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14549,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,31/10/2011 00:00,1500,AC,Rio Branco,Solteiro
14550,Juliana Abreu Amaral,Dona do Google,F,01/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14551,Cleyciane Farias,Empresaria,F,02/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14552,Jonivalber Manoel Silva,Médico,M,03/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14553,Raina Maria Maia,Bióloga,M,04/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14554,Raul Vitor Lopes da Costa,Analista,M,05/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14555,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,06/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14556,Juliana Abreu Amaral,Dona do Google,F,07/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14557,Cleyciane Farias,Empresaria,F,08/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14558,Jonivalber Manoel Silva,Médico,M,09/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14559,Raul Vitor Lopes da Costa,Analista,M,10/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14560,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,11/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14561,Juliana Abreu Amaral,Dona do Google,F,12/11/2011 00:00,2000,RO,Porto Velho,Divorciado
14562,Cleyciane Farias,Empresaria,F,13/11/2011 00:00,2000,SP,São Paulo,Viuvo
14563,Jonivalber Manoel Silva,Médico,M,14/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14564,Raina Maria Maia,Bióloga,M,15/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14565,Raul Vitor Lopes da Costa,Analista,M,16/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14566,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,17/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14567,Juliana Abreu Amaral,Dona do Google,F,18/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14568,Cleyciane Farias,Empresaria,F,19/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14569,Jonivalber Manoel Silva,Médico,M,20/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14570,Raina Maria Maia,Bióloga,M,21/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14571,Raul Vitor Lopes da Costa,Analista,M,22/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14572,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,23/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14573,Juliana Abreu Amaral,Dona do Google,F,24/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14574,Cleyciane Farias,Empresaria,F,25/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14575,Jonivalber Manoel Silva,Médico,M,26/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14576,Jonivalber Manoel Silva,Médico,M,27/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14577,Raina Maria Maia,Bióloga,M,28/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14578,Raul Vitor Lopes da Costa,Analista,M,29/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14579,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,30/11/2011 00:00,1500,AC,Rio Branco,Solteiro
14580,Juliana Abreu Amaral,Dona do Google,F,01/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14581,Cleyciane Farias,Empresaria,F,02/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14582,Jonivalber Manoel Silva,Médico,M,03/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14583,Raina Maria Maia,Bióloga,M,04/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14584,Raul Vitor Lopes da Costa,Analista,M,05/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14585,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,06/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14586,Juliana Abreu Amaral,Dona do Google,F,07/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14587,Cleyciane Farias,Empresaria,F,08/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14588,Jonivalber Manoel Silva,Médico,M,09/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14589,Raul Vitor Lopes da Costa,Analista,M,10/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14590,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,11/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14591,Juliana Abreu Amaral,Dona do Google,F,12/12/2011 00:00,2000,RO,Porto Velho,Divorciado
14592,Cleyciane Farias,Empresaria,F,13/12/2011 00:00,2000,SP,São Paulo,Viuvo
14593,Jonivalber Manoel Silva,Médico,M,14/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14594,Raina Maria Maia,Bióloga,M,15/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14595,Raul Vitor Lopes da Costa,Analista,M,16/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14596,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,17/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14597,Juliana Abreu Amaral,Dona do Google,F,18/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14598,Cleyciane Farias,Empresaria,F,19/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14599,Jonivalber Manoel Silva,Médico,M,20/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14600,Raina Maria Maia,Bióloga,M,21/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14601,Raul Vitor Lopes da Costa,Analista,M,22/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14602,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,23/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14603,Juliana Abreu Amaral,Dona do Google,F,24/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14604,Cleyciane Farias,Empresaria,F,25/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14605,Jonivalber Manoel Silva,Médico,M,26/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14606,Jonivalber Manoel Silva,Médico,M,27/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14607,Raina Maria Maia,Bióloga,M,28/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14608,Raul Vitor Lopes da Costa,Analista,M,29/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14609,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,30/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14610,Juliana Abreu Amaral,Dona do Google,F,31/12/2011 00:00,1500,AC,Rio Branco,Solteiro
14611,Cleyciane Farias,Empresaria,F,01/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14612,Jonivalber Manoel Silva,Médico,M,02/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14613,Raina Maria Maia,Bióloga,M,03/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14614,Raul Vitor Lopes da Costa,Analista,M,04/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14615,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,05/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14616,Juliana Abreu Amaral,Dona do Google,F,06/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14617,Cleyciane Farias,Empresaria,F,07/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14618,Jonivalber Manoel Silva,Médico,M,08/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14619,Raul Vitor Lopes da Costa,Analista,M,09/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14620,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,10/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14621,Juliana Abreu Amaral,Dona do Google,F,11/01/2012 00:00,2000,RO,Porto Velho,Divorciado
14622,Cleyciane Farias,Empresaria,F,12/01/2012 00:00,2000,SP,São Paulo,Viuvo
14623,Jonivalber Manoel Silva,Médico,M,13/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14624,Raina Maria Maia,Bióloga,M,14/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14625,Raul Vitor Lopes da Costa,Analista,M,15/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14626,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,16/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14627,Juliana Abreu Amaral,Dona do Google,F,17/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14628,Cleyciane Farias,Empresaria,F,18/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14629,Jonivalber Manoel Silva,Médico,M,19/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14630,Raina Maria Maia,Bióloga,M,20/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14631,Raul Vitor Lopes da Costa,Analista,M,21/01/2012 00:00,1500,AC,Rio Branco,Solteiro
14632,Marcelo Vinicius Falcão Martins,Programador de Jogos,M,22/01/2012 00:00,1500,AC,Rio Branco,Solteiro
